fname,liveness_score
0.mp4,0.3237965
1.mp4,0.009582758
2.mp4,0.11158785
3.mp4,0.06496954
4.mp4,0.2324875
5.mp4,0.28295863
6.mp4,0.16189873
7.mp4,0.04143834
8.mp4,0.45673084
9.mp4,0.1950801
10.mp4,0.23611581
11.mp4,0.1311508
12.mp4,0.2573099
13.mp4,0.1319511
14.mp4,0.072627306
15.mp4,0.087311745
16.mp4,0.2480663
17.mp4,0.30018306
18.mp4,0.15893549
19.mp4,0.13339424
20.mp4,0.01781845
21.mp4,0.28800344
22.mp4,0.037166603
23.mp4,0.2729494
24.mp4,0.19075733
25.mp4,0.0147691965
26.mp4,0.052953154
27.mp4,0.11481118
28.mp4,0.23954588
29.mp4,0.100546
30.mp4,0.16646338
31.mp4,0.108543634
32.mp4,0.053091943
33.mp4,0.19129682
34.mp4,0.00906539
35.mp4,0.31020284
36.mp4,0.08460492
37.mp4,0.16064501
38.mp4,0.24056458
39.mp4,0.41973424
40.mp4,0.07979941
41.mp4,0.04645568
42.mp4,0.25420427
43.mp4,0.23109557
44.mp4,0.07499373
45.mp4,0.007882627
46.mp4,0.0033221245
47.mp4,0.07283948
48.mp4,0.22831953
49.mp4,0.23372293
50.mp4,0.04181075
51.mp4,0.035212636
52.mp4,0.33046174
53.mp4,0.091134906
54.mp4,0.29986066
55.mp4,0.022683263
56.mp4,0.018044233
57.mp4,0.03682089
58.mp4,0.20577967
59.mp4,0.2461189
60.mp4,0.2502822
61.mp4,0.28977448
62.mp4,0.41283107
63.mp4,0.24722803
64.mp4,0.20416158
65.mp4,0.11058736
66.mp4,0.25873518
67.mp4,0.24062085
68.mp4,0.22003603
69.mp4,0.38451028
70.mp4,0.012644112
71.mp4,0.13804865
72.mp4,0.16265056
73.mp4,0.22584558
74.mp4,0.18519057
75.mp4,0.03461058
76.mp4,0.3113203
77.mp4,0.05047655
78.mp4,0.13435245
79.mp4,0.20561439
80.mp4,0.32139206
81.mp4,0.097523615
82.mp4,0.07259631
83.mp4,0.12617135
84.mp4,0.22172141
85.mp4,0.15821168
86.mp4,0.41526985
87.mp4,0.17799854
88.mp4,0.07688999
89.mp4,0.33205885
90.mp4,0.28528452
91.mp4,0.29106176
92.mp4,0.18914878
93.mp4,0.24827528
94.mp4,0.15177894
