fname,liveness_score
0.mp4,1
1.mp4,0
2.mp4,0
3.mp4,1
4.mp4,0
5.mp4,0
6.mp4,1
7.mp4,0
8.mp4,0
9.mp4,1
10.mp4,0
11.mp4,0
12.mp4,0
13.mp4,0
14.mp4,0
15.mp4,0
16.mp4,1
17.mp4,1
18.mp4,0
19.mp4,0
20.mp4,0
21.mp4,1
22.mp4,0
23.mp4,1
24.mp4,0
25.mp4,0
26.mp4,0
27.mp4,1
28.mp4,1
29.mp4,0
30.mp4,1
31.mp4,0
32.mp4,1
33.mp4,1
34.mp4,0
35.mp4,1
36.mp4,1
37.mp4,1
38.mp4,1
39.mp4,0
40.mp4,0
41.mp4,0
42.mp4,0
43.mp4,0
44.mp4,0
45.mp4,1
46.mp4,0
47.mp4,0
48.mp4,1
49.mp4,0
50.mp4,0
51.mp4,1
52.mp4,0
53.mp4,0
54.mp4,1
55.mp4,1
56.mp4,0
57.mp4,0
58.mp4,1
59.mp4,0
60.mp4,0
61.mp4,1
62.mp4,0
63.mp4,0
64.mp4,1
65.mp4,1
66.mp4,1
67.mp4,1
68.mp4,0
69.mp4,0
70.mp4,1
71.mp4,1
72.mp4,0
73.mp4,0
74.mp4,0
75.mp4,1
76.mp4,1
77.mp4,1
78.mp4,0
79.mp4,1
80.mp4,1
81.mp4,1
82.mp4,0
83.mp4,0
84.mp4,1
85.mp4,1
86.mp4,0
87.mp4,1
88.mp4,0
89.mp4,0
90.mp4,1
91.mp4,1
92.mp4,0
93.mp4,0
94.mp4,0
95.mp4,1
96.mp4,1
97.mp4,1
98.mp4,1
99.mp4,0
100.mp4,1
101.mp4,0
102.mp4,1
103.mp4,0
104.mp4,1
105.mp4,1
106.mp4,0
107.mp4,0
108.mp4,1
109.mp4,0
110.mp4,0
111.mp4,1
112.mp4,1
113.mp4,0
114.mp4,1
115.mp4,1
116.mp4,0
117.mp4,0
118.mp4,0
119.mp4,0
120.mp4,1
121.mp4,0
122.mp4,0
123.mp4,0
124.mp4,1
125.mp4,0
126.mp4,1
127.mp4,0
128.mp4,1
129.mp4,1
130.mp4,0
131.mp4,1
132.mp4,1
133.mp4,0
134.mp4,1
135.mp4,1
136.mp4,1
137.mp4,0
138.mp4,0
139.mp4,0
140.mp4,1
141.mp4,1
142.mp4,0
143.mp4,0
144.mp4,0
145.mp4,1
146.mp4,0
147.mp4,0
148.mp4,1
149.mp4,0
150.mp4,0
151.mp4,0
152.mp4,0
153.mp4,0
154.mp4,1
155.mp4,0
156.mp4,0
157.mp4,1
158.mp4,0
159.mp4,0
160.mp4,1
161.mp4,1
162.mp4,0
163.mp4,0
164.mp4,1
165.mp4,1
166.mp4,1
167.mp4,0
168.mp4,1
169.mp4,1
170.mp4,0
171.mp4,0
172.mp4,0
173.mp4,1
174.mp4,0
175.mp4,0
176.mp4,0
177.mp4,0
178.mp4,0
179.mp4,0
180.mp4,1
181.mp4,0
182.mp4,1
183.mp4,1
184.mp4,0
185.mp4,0
186.mp4,0
187.mp4,0
188.mp4,0
189.mp4,1
190.mp4,0
191.mp4,0
192.mp4,0
193.mp4,0
194.mp4,0
195.mp4,1
196.mp4,1
197.mp4,1
198.mp4,1
199.mp4,0
200.mp4,0
201.mp4,0
202.mp4,0
203.mp4,0
204.mp4,0
205.mp4,0
206.mp4,1
207.mp4,1
208.mp4,1
209.mp4,0
210.mp4,1
211.mp4,1
212.mp4,0
213.mp4,0
214.mp4,1
215.mp4,1
216.mp4,0
217.mp4,1
218.mp4,0
219.mp4,0
220.mp4,0
221.mp4,0
222.mp4,0
223.mp4,0
224.mp4,1
225.mp4,1
226.mp4,0
227.mp4,0
228.mp4,1
229.mp4,0
230.mp4,0
231.mp4,0
232.mp4,1
233.mp4,0
234.mp4,1
235.mp4,1
236.mp4,0
237.mp4,1
238.mp4,1
239.mp4,0
240.mp4,1
241.mp4,0
242.mp4,0
243.mp4,0
244.mp4,0
245.mp4,1
246.mp4,0
247.mp4,0
248.mp4,1
249.mp4,1
250.mp4,1
251.mp4,1
252.mp4,0
253.mp4,1
254.mp4,1
255.mp4,1
256.mp4,0
257.mp4,0
258.mp4,1
259.mp4,0
260.mp4,0
261.mp4,0
262.mp4,1
263.mp4,0
264.mp4,1
265.mp4,1
266.mp4,0
267.mp4,1
268.mp4,0
269.mp4,1
270.mp4,0
271.mp4,1
272.mp4,0
273.mp4,0
274.mp4,0
275.mp4,0
276.mp4,1
277.mp4,0
278.mp4,0
279.mp4,1
280.mp4,0
281.mp4,1
282.mp4,0
283.mp4,1
284.mp4,0
285.mp4,1
286.mp4,0
287.mp4,0
288.mp4,0
289.mp4,0
290.mp4,1
291.mp4,1
292.mp4,0
293.mp4,1
294.mp4,0
295.mp4,0
296.mp4,1
297.mp4,1
