fname,liveness_score
0.mp4,1.6837394887750798
4.mp4,2.1079859300093218
15.mp4,1.7867966565218838
17.mp4,0.6457653479142622
21.mp4,0.7763571739196777
23.mp4,2.950336456298828
34.mp4,4.447989030317827
38.mp4,0.4845140197060325
47.mp4,0.28627582029862836
49.mp4,2.4480471177534624
51.mp4,1.3089689341458408
57.mp4,2.1787338256835938
60.mp4,1.6386147412386807
62.mp4,0.8632878390225497
64.mp4,1.2164264592257412
77.mp4,1.129209583455866
95.mp4,1.7584148753773083
100.mp4,1.2711720900102095
118.mp4,0.8894068490375172
121.mp4,2.325048099864613
123.mp4,1.9010833393443713
132.mp4,1.1487966884266247
139.mp4,1.0374158945950596
149.mp4,1.5795516534285112
153.mp4,1.2916181737726384
158.mp4,1.1498186805031516
159.mp4,0.6556599356911399
160.mp4,0.9787530573931608
162.mp4,0.18232135745612058
169.mp4,1.3437337441877886
174.mp4,0.4495208913629705
178.mp4,0.4460065039721402
184.mp4,2.0651301470669834
186.mp4,1.2999366413463245
187.mp4,0.48970043659210205
188.mp4,1.2668078595941716
190.mp4,0.24146777933294122
201.mp4,0.29835588281804865
202.mp4,1.7826535485007546
206.mp4,1.949383562261408
212.mp4,0.48970043659210205
214.mp4,1.8518714904785156
215.mp4,3.10302058133212
224.mp4,1.7385834780606357
226.mp4,1.0672863179987127
228.mp4,2.445432489568537
234.mp4,0.07341687245802446
235.mp4,2.3698990561745386
237.mp4,2.1021190990101206
250.mp4,1.5059088360179553
266.mp4,1.1715888760306619
271.mp4,1.9425125122070312
278.mp4,0.49509529633955524
286.mp4,1.358939907767556
289.mp4,1.4088856090198865
293.mp4,0.6829542680220171
297.mp4,1.2109418348832564
300.mp4,1.490509033203125
302.mp4,0.43198576840487396
303.mp4,1.7957204471934924
311.mp4,0.6665841882879083
315.mp4,1.015468424016779
318.mp4,1.9406747817993164
320.mp4,1.9220100749622693
330.mp4,0.844097224148837
338.mp4,0.6656949520111084
342.mp4,1.9025565060702236
358.mp4,1.107219565998424
364.mp4,0.050284271890466865
368.mp4,1.8405128825794568
370.mp4,0.6859024221246893
377.mp4,0.22978457537564365
378.mp4,1.5506139235063032
381.mp4,0.9423044919967651
387.mp4,0.8362816030328925
397.mp4,1.1395148797468706
400.mp4,1.3029787757179954
404.mp4,0.537025278264826
406.mp4,0.9606866186315363
410.mp4,1.2425005869431929
411.mp4,5.178348194469105
412.mp4,0.585135893388228
437.mp4,0.6859637823971835
450.mp4,2.2385774959217417
460.mp4,1.4535167000510476
466.mp4,4.296034379438921
474.mp4,1.6842877648093484
479.mp4,1.1931211298162288
482.mp4,1.0620687766508623
486.mp4,2.1821680935946377
488.mp4,2.6352310180664062
496.mp4,0.9215338446877219
500.mp4,0.9144751808860085
507.mp4,2.2646184401078657
510.mp4,1.1212531870061702
516.mp4,0.962669004093517
522.mp4,1.1509994160045276
523.mp4,1.3247751756147905
527.mp4,1.5569635738026013
528.mp4,0.9693313078446821
537.mp4,1.1653555740009656
539.mp4,0.9129675680940802
542.mp4,1.2674306956204502
545.mp4,1.526987769386985
552.mp4,1.9355842416936702
566.mp4,2.397478797219016
567.mp4,1.2788196477023037
569.mp4,0.918538132851774
574.mp4,0.7345253337513317
578.mp4,1.3900604248046875
581.mp4,0.6278506192294034
586.mp4,1.2732155106284402
592.mp4,0.024762635881250553
607.mp4,2.1828209270130503
616.mp4,0.4823728257959539
621.mp4,1.350831465287642
626.mp4,2.05719011480158
634.mp4,0.20178795131770047
638.mp4,0.9437037598003041
647.mp4,1.3923174251209607
648.mp4,0.8369070982391184
659.mp4,0.8541371388868852
660.mp4,1.0169476595791904
661.mp4,1.2393780621615322
666.mp4,1.8121820796619763
672.mp4,1.2546140497381038
677.mp4,0.6034165187315508
680.mp4,0.8906443552537398
683.mp4,0.6215626976706765
689.mp4,0.34583083066073333
696.mp4,2.7442574934525923
703.mp4,0.5716090202331543
705.mp4,0.4098844528198242
707.mp4,1.1870983297174627
708.mp4,0.9571496790105646
714.mp4,1.5426261208274148
717.mp4,1.678946928544478
722.mp4,1.0926949327642268
724.mp4,1.7971647435968572
731.mp4,2.3963851928710938
733.mp4,1.655208414251154
740.mp4,1.9045059030706233
748.mp4,1.5253356586803088
757.mp4,0.650284160267223
760.mp4,1.7324506586248225
762.mp4,1.0831811211325906
766.mp4,2.0303063826127485
770.mp4,0.14288477464155716
773.mp4,1.5134559111161665
776.mp4,2.1934309872713955
777.mp4,1.7609146291559392
786.mp4,0.4538493589921431
790.mp4,1.5956689661199397
794.mp4,0.5856909318403765
799.mp4,1.7948888431895862
808.mp4,0.9121626507152211
828.mp4,0.9557670842517506
830.mp4,1.8028174313631924
832.mp4,0.14311919970945877
841.mp4,0.48636625029824
843.mp4,2.880818106911399
853.mp4,1.5919059406627307
857.mp4,1.79874680259011
861.mp4,1.4805713133378462
867.mp4,1.369436264038086
872.mp4,2.0272966731678355
876.mp4,0.16295680132779208
879.mp4,1.5345482392744585
880.mp4,0.5362868309020996
881.mp4,1.833816181529652
882.mp4,1.140380252491344
884.mp4,0.5437028191306374
891.mp4,2.128420049493963
892.mp4,2.2852821350097656
901.mp4,1.5877435424111106
902.mp4,0.918538132851774
916.mp4,0.2667031504891135
917.mp4,1.9999582117254084
919.mp4,2.2191423936323686
925.mp4,0.6739362369884144
933.mp4,1.8893662366000088
935.mp4,1.183535705913197
944.mp4,1.0503177859566428
953.mp4,0.4520578926259821
957.mp4,1.3381371064619585
959.mp4,0.25930018858476117
960.mp4,1.14891977743669
962.mp4,1.9920275428078391
965.mp4,1.515935941175981
966.mp4,1.5257634249600498
972.mp4,1.3144146312366833
973.mp4,2.100543975830078
979.mp4,1.432739951393821
981.mp4,1.3083754886280408
983.mp4,1.6838869615034624
1001.mp4,1.1144252690401943
1005.mp4,2.032557574185458
1022.mp4,1.9937213550914417
1023.mp4,1.4753647717562588
1045.mp4,1.1679749488830566
1048.mp4,1.4795255661010742
1049.mp4,0.4023299217224121
1062.mp4,0.7247591018676758
1079.mp4,1.502545790238814
1092.mp4,1.6554593172940342
1102.mp4,1.2911790067499334
1116.mp4,2.3691187771883877
1122.mp4,2.5658753134987573
1132.mp4,1.979413466020064
1133.mp4,0.6137830777601763
1141.mp4,0.1327308091250333
1151.mp4,1.3797002272172407
1155.mp4,0.6333368149670687
1156.mp4,1.0781551707874646
1159.mp4,2.0757177526300605
1178.mp4,1.6623505679043857
1180.mp4,0.33007110248912463
1187.mp4,1.6179621436379172
1201.mp4,1.7748544866388494
1208.mp4,2.113332575017756
1214.mp4,1.4839953942732378
1220.mp4,0.7522595145485618
1224.mp4,4.667997880415483
1227.mp4,0.598987340927124
1239.mp4,1.8942720239812678
1243.mp4,1.4243834668939763
1246.mp4,0.29686602679165924
1247.mp4,1.3365354537963867
1249.mp4,1.9585160342129795
1255.mp4,5.234329917214134
1258.mp4,1.044283931905573
1259.mp4,1.4262883012945002
1261.mp4,0.20450951836325906
1266.mp4,0.15841616283763538
1268.mp4,1.368463863026012
1271.mp4,1.0354893207550049
1272.mp4,0.9097831032492898
1276.mp4,1.7664276469837537
1282.mp4,0.558046514337713
1284.mp4,1.4880878275090998
1287.mp4,2.3769635287198154
1291.mp4,0.8473932092840021
1295.mp4,0.8726663589477539
1298.mp4,0.4704835198142312
1299.mp4,2.2668706720525567
1305.mp4,0.7884249253706499
1310.mp4,0.22761873765425247
1311.mp4,1.791073972528631
1316.mp4,1.3719152970747515
1327.mp4,0.5098953247070312
1332.mp4,1.5762531107122248
1334.mp4,0.3271281394091519
1335.mp4,2.1089411648837
1338.mp4,1.9190942590886897
1340.mp4,1.018219915303317
1346.mp4,1.4025298898870295
1348.mp4,1.5852435285394841
1355.mp4,0.6991858048872515
1379.mp4,1.363630641590465
1387.mp4,0.4586619463833896
1391.mp4,1.1473756269975142
1392.mp4,0.6224000670693137
1393.mp4,1.9333270679820667
1402.mp4,1.31683518669822
1405.mp4,1.5101045261729846
1408.mp4,1.9226044741543857
1414.mp4,1.2122658382762561
1426.mp4,0.41792912916703656
1429.mp4,1.281147219917991
1439.mp4,1.8967829617587002
1440.mp4,1.4462557705965908
1442.mp4,2.3279021870006216
1451.mp4,0.9963536696000532
1455.mp4,0.8621852181174539
1462.mp4,1.4991799701343884
1471.mp4,0.26712077314203436
1474.mp4,2.4271597428755327
1481.mp4,1.0173304080963135
1495.mp4,1.5170081745494495
1496.mp4,1.1181252219460227
1499.mp4,1.4462557705965908
1502.mp4,1.355132363059304
1506.mp4,2.438645449551669
1511.mp4,1.4266392534429377
1512.mp4,2.9134268327192827
1514.mp4,1.2816976633938877
1517.mp4,0.06715645573355934
1519.mp4,1.0272619724273682
1525.mp4,0.43198576840487396
1527.mp4,0.31037196246060456
1530.mp4,0.8850031766024503
1536.mp4,2.420029726895419
1537.mp4,1.2249395197088069
1545.mp4,0.2905005324970592
1548.mp4,1.3586272326382725
1558.mp4,1.8696341081099077
1560.mp4,0.6967586820775812
1561.mp4,1.5278243585066362
1563.mp4,0.8233019221912731
1566.mp4,0.43470579927617853
1571.mp4,1.7847525856711648
1586.mp4,0.3380186341025613
1589.mp4,2.080197420987216
1595.mp4,2.77990046414462
1600.mp4,0.5848579840226606
1613.mp4,1.4539640600031072
1616.mp4,0.7076985077424482
1631.mp4,0.26922915198586206
1632.mp4,1.2017644318667324
1634.mp4,1.733896255493164
1638.mp4,0.2805165377530185
1643.mp4,1.43190505287864
1648.mp4,1.908859599720348
1662.mp4,1.7559172023426404
1673.mp4,1.54686485637318
1677.mp4,0.8923979672518644
1678.mp4,1.4336000789295544
1682.mp4,1.481928738680753
1685.mp4,0.40924811363220215
1686.mp4,0.5686576122587378
1700.mp4,1.2046474760228938
1708.mp4,0.8391415205868807
1709.mp4,2.294430125843395
1723.mp4,1.339842362837358
1744.mp4,0.4098844528198242
1745.mp4,1.803361545909535
1747.mp4,1.36238600990989
1753.mp4,1.4007305665449663
1755.mp4,1.6135806170376865
1759.mp4,0.8788425705649636
1764.mp4,0.3765596801584417
1780.mp4,0.25836474245244806
1784.mp4,0.9813364202325995
1792.mp4,2.2507802789861504
1793.mp4,0.33264860239895905
1798.mp4,1.3137184489857068
1800.mp4,2.380849318070845
1806.mp4,0.3975404609333385
1819.mp4,0.7904436154799028
1830.mp4,0.22272924943403763
1836.mp4,1.6446855718439275
1846.mp4,1.2822302038019353
1847.mp4,1.0609058900312944
1853.mp4,1.6775549108331853
1861.mp4,1.409127582203258
1864.mp4,2.0150907689874824
1867.mp4,2.136259425770153
1878.mp4,0.3781163042241877
1883.mp4,2.0243519869717685
1885.mp4,4.6250482039018115
