fname,liveness_score
0.mp4,1.0
1.mp4,1.0
2.mp4,1.0
3.mp4,1.0
4.mp4,1.0
5.mp4,1.0
6.mp4,1.0
7.mp4,1.0
8.mp4,1.0
9.mp4,1.0
10.mp4,1.0
11.mp4,1.0
12.mp4,0.8181818181818182
13.mp4,1.0
14.mp4,1.0
15.mp4,1.0
16.mp4,1.0
17.mp4,1.0
18.mp4,1.0
19.mp4,1.0
20.mp4,1.0
21.mp4,1.0
22.mp4,1.0
23.mp4,1.0
24.mp4,1.0
25.mp4,1.0
26.mp4,1.0
27.mp4,1.0
28.mp4,1.0
29.mp4,0.8181818181818182
30.mp4,1.0
31.mp4,1.0
32.mp4,1.0
33.mp4,1.0
34.mp4,1.0
35.mp4,1.0
36.mp4,1.0
37.mp4,1.0
38.mp4,1.0
39.mp4,1.0
40.mp4,1.0
41.mp4,1.0
42.mp4,1.0
43.mp4,1.0
44.mp4,1.0
45.mp4,1.0
46.mp4,1.0
47.mp4,1.0
48.mp4,1.0
49.mp4,1.0
50.mp4,1.0
51.mp4,1.0
52.mp4,1.0
53.mp4,0.9090909090909091
54.mp4,1.0
55.mp4,0.7272727272727273
56.mp4,1.0
57.mp4,1.0
58.mp4,1.0
59.mp4,1.0
60.mp4,1.0
61.mp4,0.5454545454545454
62.mp4,1.0
63.mp4,1.0
64.mp4,0.7272727272727273
65.mp4,1.0
66.mp4,1.0
67.mp4,1.0
68.mp4,1.0
69.mp4,1.0
70.mp4,0.5454545454545454
71.mp4,1.0
72.mp4,1.0
73.mp4,1.0
74.mp4,1.0
75.mp4,1.0
76.mp4,1.0
77.mp4,1.0
78.mp4,1.0
79.mp4,0.8181818181818182
80.mp4,1.0
81.mp4,1.0
82.mp4,1.0
83.mp4,1.0
84.mp4,0.5454545454545454
85.mp4,1.0
86.mp4,1.0
87.mp4,1.0
88.mp4,0.7272727272727273
89.mp4,0.7272727272727273
90.mp4,1.0
91.mp4,0.9090909090909091
92.mp4,1.0
93.mp4,1.0
94.mp4,1.0
95.mp4,1.0
96.mp4,0.9090909090909091
97.mp4,1.0
98.mp4,1.0
99.mp4,0.6363636363636364
100.mp4,1.0
101.mp4,1.0
102.mp4,1.0
103.mp4,1.0
104.mp4,1.0
105.mp4,1.0
106.mp4,1.0
107.mp4,1.0
108.mp4,1.0
109.mp4,1.0
